SCIENTIFIC_NAME,COMMON_NAME,SPECIES_CODE,CATEGORY,TAXON_ORDER,COM_NAME_CODES,SCI_NAME_CODES,BANDING_CODES,ORDER,FAMILY_COM_NAME,FAMILY_SCI_NAME,REPORT_AS,EXTINCT,EXTINCT_YEAR,FAMILY_CODE
Stachyris roberti,Cachar Wedge-billed Babbler,chbbab1,species,25222.0,CBBA CWBB,STRO,,Passeriformes,"Tree-Babblers, Scimitar-Babblers, and Allies",Timaliidae,,,,timali1
Stachyris leucotis,White-necked Babbler,whnbab1,species,25223.0,WNBA,STLE,,Passeriformes,"Tree-Babblers, Scimitar-Babblers, and Allies",Timaliidae,,,,timali1
Stachyris thoracica,White-bibbed Babbler,whbbab1,species,25227.0,WBBA,STTH,,Passeriformes,"Tree-Babblers, Scimitar-Babblers, and Allies",Timaliidae,,,,timali1
Stachyris oglei,Snowy-throated Babbler,sntbab1,species,25230.0,STBA,STOG,,Passeriformes,"Tree-Babblers, Scimitar-Babblers, and Allies",Timaliidae,,,,timali1
Stachyris strialata,Spot-necked Babbler,spnbab1,species,25231.0,SNBA,STST,,Passeriformes,"Tree-Babblers, Scimitar-Babblers, and Allies",Timaliidae,,,,timali1
Graminicola bengalensis,Indian Grassbird,rurgra1,species,25241.0,INGR INGB IG IGBA,GRBE,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Graminicola striatus,Chinese Grassbird,chigra1,species,25242.0,CGBA CHGB CHGR,GRST,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Turdinus macrodactylus,Large Wren-Babbler,lawbab1,species,25245.0,LWBA LAWB,TUMA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Turdinus marmoratus,Marbled Wren-Babbler,mawbab1,species,25249.0,MAWB MWBA,TUMA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Turdinus atrigularis,Black-throated Wren-Babbler,btwbab1,species,25252.0,BTWB,TUAT,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacopteron affine,Sooty-capped Babbler,socbab1,species,25253.0,SCBA,MAAF,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacopteron albogulare,Gray-breasted Babbler,gybbab1,species,25257.0,GBBA,MAAL,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacopteron cinereum,Scaly-crowned Babbler,sccbab1,species,25260.0,SCBA,MACI,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacopteron magnum,Rufous-crowned Babbler,rucbab2,species,25266.0,RCBA,MAMA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacopteron magnirostre,Moustached Babbler,moubab1,species,25269.0,MOBA,MAMA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacopteron palawanense,Palawan Babbler,palbab1,species,25272.0,PABA MEBA,MAPA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Gampsorhynchus rufulus,White-hooded Babbler,whhbab2,species,25274.0,WHBA,GARU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Gampsorhynchus torquatus,Collared Babbler,colbab1,species,25275.0,COBA,GATO,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Schoeniparus cinereus,Yellow-throated Fulvetta,yetful1,species,25278.0,YTFU,SCCI,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Schoeniparus castaneceps,Rufous-winged Fulvetta,ruwful1,species,25279.0,RWFU,SCCA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Schoeniparus klossi,Black-crowned Fulvetta,bkcful1,species,25284.0,BCFU,SCKL,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Schoeniparus variegaticeps,Gold-fronted Fulvetta,gofful2,species,25285.0,GFFU,SCVA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Schoeniparus rufogularis,Rufous-throated Fulvetta,rutful1,species,25286.0,RTFU,SCRU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Schoeniparus dubius,Rusty-capped Fulvetta,rucful1,species,25293.0,RCFU,SCDU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Schoeniparus brunneus,Dusky Fulvetta,dusful1,species,25299.0,DUFU,SCBR,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum ruficeps,Puff-throated Babbler,putbab1,species,25305.0,PTBA,PERU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum fuscocapillus,Brown-capped Babbler,bncbab1,species,25332.0,BCBA,PEFU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum palustre,Marsh Babbler,marbab2,species,25336.0,MABA,PEPA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum capistratum,Black-capped Babbler,blcbab1,species,25337.0,JBCB RBCB BCBA,PECA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum malaccense,Short-tailed Babbler,shtbab1,species,25344.0,STBA,PEMA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum cinereiceps,Ashy-headed Babbler,ashbab1,species,25349.0,AHBA,PECI,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum albiventre,Spot-throated Babbler,sptbab1,species,25350.0,STBA,PEAL,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum tickelli,Buff-breasted Babbler,bubbab1,species,25355.0,BBBA,PETI,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum buettikoferi,Sumatran Babbler,sumbab1,species,25361.0,SUBA,PEBU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum pyrrogenys,Temminck's Babbler,tembab1,species,25362.0,TEBA,PEPY,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum rostratum,White-chested Babbler,whcbab1,species,25368.0,WCBA,PERO,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum bicolor,Ferruginous Babbler,ferbab1,species,25371.0,FEBA,PEBI,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Pellorneum celebense,Sulawesi Babbler,sulbab1,species,25372.0,SUBA,PECE,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Laticilla burnesii,Rufous-vented Grass Babbler,ruvpri1,species,25377.0,RVGB,LABU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Laticilla cinerascens,Swamp Grass Babbler,swapri1,species,25380.0,SWGB SGBA SGB,LACI,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis fulvescens,Brown Illadopsis,broill1,species,25381.0,BRIL,ILFU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis rufipennis,Pale-breasted Illadopsis,pabill1,species,25390.0,PBBI PBIL,ILRU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis pyrrhoptera,Mountain Illadopsis,mouill1,species,25397.0,MOIL,ILPY,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis cleaveri,Blackcap Illadopsis,blaill1,species,25400.0,BLIL BCIL,ILCL,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis albipectus,Scaly-breasted Illadopsis,scbill1,species,25408.0,SBIL,ILAL,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis turdina,Thrush Babbler,thrbab1,species,25409.0,THBA SPTB STBA SPIL,ILTU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis puveli,Puvel's Illadopsis,puvill1,species,25413.0,PUIL,ILPU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Illadopsis rufescens,Rufous-winged Illadopsis,ruwill1,species,25416.0,RWIL,ILRU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Kenopia striata,Striped Wren-Babbler,stwbab3,species,25418.0,SWBA STWB,KEST,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacocincla abbotti,Abbott's Babbler,abbbab1,species,25419.0,ABBA,MAAB,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacocincla sepiaria,Horsfield's Babbler,horbab2,species,25428.0,HOBA,MASE,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Malacocincla perspicillata,Black-browed Babbler,blbbab1,species,25436.0,BBBA,MAPE,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,true,1850,pellor2
Gypsophila crassa,Mountain Wren-Babbler,mowbab1,species,25437.0,MWBA MOWB,GYCR,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Gypsophila brevicaudata,Streaked Wren-Babbler,stwbab1,species,25438.0,SWBA STWB,GYBR,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Gypsophila annamensis,Annam Limestone Babbler,limwrb4,species,25447.0,ALBA,GYAN,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Gypsophila calcicola,Rufous Limestone Babbler,limwrb2,species,25448.0,RLBA RULB,GYCA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Gypsophila crispifrons,Variable Limestone Babbler,limwrb3,species,25449.0,VLBA,GYCR,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Gypsophila rufipectus,Rusty-breasted Wren-Babbler,rbwbab1,species,25451.0,RBWB,GYRU,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Ptilocichla mindanensis,Striated Wren-Babbler,stwbab2,species,25452.0,SWBA STWB,PTMI,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Ptilocichla leucogrammica,Bornean Wren-Babbler,bowbab1,species,25459.0,BOWB BWBA,PTLE,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Ptilocichla falcata,Falcated Wren-Babbler,fawbab1,species,25460.0,FWBA FAWB,PTFA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Napothera epilepidota,Eyebrowed Wren-Babbler,eywbab1,species,25461.0,EWBA EYWB,NAEP,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Napothera malacoptila,Long-billed Wren-Babbler,lbwbab1,species,25475.0,LBWB,NAMA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Napothera albostriata,Sumatran Wren-Babbler,sumwrb1,species,25476.0,SWBA SUWB,NAAL,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Napothera pasquieri,White-throated Wren-Babbler,whtwrb1,species,25477.0,WTWB,NAPA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Napothera naungmungensis,Naung Mung Scimitar-Babbler,namscb1,species,25478.0,NMSB NMWB,NANA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Napothera danjoui,Short-tailed Scimitar-Babbler,stsbab1,species,25479.0,INWB IWBA STSB,NADA,,Passeriformes,Ground Babblers and Allies,Pellorneidae,,,,pellor2
Alcippe poioicephala,Brown-cheeked Fulvetta,brcful1,species,25483.0,BCFU,ALPO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe grotei,Black-browed Fulvetta,bkbful1,species,25492.0,BBFU,ALGR,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe brunneicauda,Brown Fulvetta,broful1,species,25495.0,BRFU,ALBR,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe pyrrhoptera,Javan Fulvetta,javful1,species,25498.0,JAFU,ALPY,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe nipalensis,Nepal Fulvetta,nepful1,species,25499.0,NEFU,ALNI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe davidi,David's Fulvetta,gycful3,species,25503.0,GCF DAFU,ALDA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe hueti,Huet's Fulvetta,gycful5,species,25506.0,HUFU GCF,ALHU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe morrisonia,Morrison's Fulvetta,gycful1,species,25509.0,MOFU GCFU GCF,ALMO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe fratercula,Yunnan Fulvetta,gycful4,species,25510.0,YUFU GCF,ALFR,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Alcippe peracensis,Mountain Fulvetta,mouful1,species,25513.0,MOFU,ALPE,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Grammatoptila striata,Striated Laughingthrush,strlau2,species,25518.0,STLA,GRST,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Cutia nipalensis,Himalayan Cutia,cutia1,species,25523.0,HICU,CUNI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Cutia legalleni,Vietnamese Cutia,viecut1,species,25527.0,VICU,CULE,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Laniellus langbianis,Gray-crowned Crocias,gyccro1,species,25530.0,GCCR,LALA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Laniellus albonotatus,Spotted Crocias,spocro1,species,25531.0,SPCR,LAAL,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron subunicolor,Scaly Laughingthrush,scalau1,species,25532.0,SCLA,TRSU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron austeni,Brown-capped Laughingthrush,brclau1,species,25536.0,BCLA,TRAU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron squamatum,Blue-winged Laughingthrush,blwlau1,species,25539.0,BWLA,TRSQ,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron lineatum,Streaked Laughingthrush,strlau1,species,25540.0,STLA,TRLI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron imbricatum,Bhutan Laughingthrush,bhulau1,species,25545.0,BHLA,TRIM,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron virgatum,Striped Laughingthrush,strlau3,species,25546.0,STLA,TRVI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron variegatum,Variegated Laughingthrush,varlau1,species,25547.0,VALA,TRVA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron affine,Black-faced Laughingthrush,blflau1,species,25550.0,BFLA,TRAF,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron morrisonianum,White-whiskered Laughingthrush,whwlau1,species,25557.0,WWLA,TRMO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron henrici,Prince Henry's Laughingthrush,prhlau1,species,25558.0,PHLA BCLA,TRHE,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron elliotii,Elliot's Laughingthrush,elllau1,species,25559.0,ELLA,TREL,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron milnei,Red-tailed Laughingthrush,retlau1,species,25562.0,RTLA,TRMI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron yersini,Collared Laughingthrush,collau1,species,25567.0,COLA,TRYE,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,chclau2,species,25568.0,CCLA,TRER,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron chrysopterum,Assam Laughingthrush,asslau1,species,25572.0,ASLA,TRCH,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron formosum,Red-winged Laughingthrush,rewlau1,species,25578.0,RWLA,TRFO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron melanostigma,Silver-eared Laughingthrush,sielau1,species,25581.0,SELA,TRME,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron ngoclinhense,Golden-winged Laughingthrush,gowlau1,species,25587.0,GWLA,TRNG,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Trochalopteron peninsulae,Malayan Laughingthrush,mallau1,species,25588.0,MALA,TRPE,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Montecincla jerdoni,Banasura Laughingthrush,bkclau1,species,25590.0,BALA BL,MOJE,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Montecincla cachinnans,Nilgiri Laughingthrush,bkclau2,species,25591.0,NILA NL,MOCA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Montecincla fairbanki,Palani Laughingthrush,kerlau2,species,25592.0,PL PALA,MOFA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Montecincla meridionalis,Ashambu Laughingthrush,kerlau3,species,25593.0,TRLA ASLA AL,MOME,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Heterophasia picaoides,Long-tailed Sibia,lotsib1,species,25594.0,LTSI,HEPI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Heterophasia auricularis,White-eared Sibia,whesib1,species,25599.0,WESI,HEAU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Heterophasia capistrata,Rufous Sibia,rufsib1,species,25600.0,RUSI,HECA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Heterophasia pulchella,Beautiful Sibia,beasib1,species,25604.0,BESI,HEPU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Heterophasia gracilis,Gray Sibia,grysib1,species,25607.0,GRSI,HEGR,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Heterophasia melanoleuca,Black-backed Sibia,blbsib1,species,25608.0,BBSI DBSI,HEME,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Heterophasia desgodinsi,Black-headed Sibia,blhsib1,species,25611.0,BHSI,HEDE,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura nipalensis,Hoary-throated Barwing,hotbar1,species,25619.0,HTBA,ACNI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura morrisoniana,Taiwan Barwing,taibar1,species,25622.0,TABA,ACMO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura waldeni,Streak-throated Barwing,sttbar1,species,25623.0,STBA,ACWA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura souliei,Streaked Barwing,strbar1,species,25630.0,STBA,ACSO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura cyanouroptera,Blue-winged Minla,blwmin1,species,25633.0,BWMI,ACCY,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura strigula,Chestnut-tailed Minla,chtmin1,species,25642.0,CTM BTMI CTMI,ACST,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura egertoni,Rusty-fronted Barwing,rufbar1,species,25650.0,RFBA,ACEG,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura ramsayi,Spectacled Barwing,spebar1,species,25655.0,SPBA WSBA,ACRA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Actinodura sodangorum,Black-crowned Barwing,bkcbar1,species,25660.0,BCBA,ACSO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Leiothrix lutea,Red-billed Leiothrix,reblei,species,25661.0,,LELU,RBLE,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Leiothrix argentauris,Silver-eared Mesia,siemes1,species,25668.0,SEME SEM,LEAR,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Minla ignotincta,Red-tailed Minla,retmin1,species,25681.0,RTMI,MIIG,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Leioptila annectens,Rufous-backed Sibia,rubsib1,species,25686.0,RBSI,LEAN,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Liocichla bugunorum,Bugun Liocichla,buglio1,species,25693.0,BULI,LIBU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Liocichla omeiensis,Gray-faced Liocichla,gyflio1,species,25694.0,GFLI ESLI,LIOM,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Liocichla steerii,Steere's Liocichla,stelio1,species,25695.0,STLI TALI,LIST,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Liocichla phoenicea,Red-faced Liocichla,reflio2,species,25696.0,RFLI,LIPH,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Liocichla ripponi,Scarlet-faced Liocichla,reflio3,species,25699.0,SFLI,LIRI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya malcolmi,Large Gray Babbler,lagbab2,species,25702.0,LGBA,ARMA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya cinereifrons,Ashy-headed Laughingthrush,ashlau1,species,25703.0,AHLA,ARCI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya longirostris,Slender-billed Babbler,slbbab1,species,25704.0,SBBA,ARLO,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya subrufa,Rufous Babbler,rufbab3,species,25705.0,RUBA,ARSU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya rufescens,Orange-billed Babbler,orbbab1,species,25708.0,OBBA,ARRU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya striata,Jungle Babbler,junbab2,species,25709.0,JUBA JWBA,ARST,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya affinis,Yellow-billed Babbler,yebbab1,species,25716.0,YBBA,ARAF,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya rubiginosa,Rufous Chatterer,rufcha2,species,25720.0,RUCH,ARRU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya aylmeri,Scaly Chatterer,scacha1,species,25725.0,SCCH,ARAY,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya altirostris,Iraq Babbler,irabab1,species,25730.0,IRBA,ARAL,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya huttoni,Afghan Babbler,combab1,species,25731.0,AFBA CB,ARHU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya caudata,Common Babbler,combab3,species,25734.0,COBA CB,ARCA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya fulva,Fulvous Chatterer,fulcha1,species,25737.0,FUCH FUBA,ARFU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya squamiceps,Arabian Babbler,arabab1,species,25742.0,ARBA,ARSQ,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya earlei,Striated Babbler,strbab1,species,25746.0,STBA,AREA,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Argya gularis,White-throated Babbler,whtbab1,species,25750.0,WTBA,ARGU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Turdoides nipalensis,Spiny Babbler,spibab1,species,25751.0,SPBA,TUNI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Turdoides atripennis,Capuchin Babbler,capbab1,species,25752.0,GHCC CABA,TUAT,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Turdoides gilberti,White-throated Mountain-Babbler,wtmbab1,species,25756.0,WTMB,TUGI,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Turdoides chapini,Chapin's Mountain-Babbler,chmbab1,species,25757.0,CHMB CMBA CHBA,TUCH,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
Turdoides rufocinctus,Red-collared Mountain-Babbler,rcmbab1,species,25761.0,RCMB RCBA,TURU,,Passeriformes,Laughingthrushes and Allies,Leiothrichidae,,,,leioth1
